date,key,election_key,type,subtype,name,original_date,state,county,postmark_too_late
2020-07-21 23:59:59,,20200721,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,Delaware,,True
2020-07-21 23:59:59,,20200721,deadline,poll.in_person_by,Last day to vote in person,,Delaware,,
2020-07-21 23:59:59,,20200721,reminder,poll.in_person_by,Vote in person,,Delaware,,
2020-07-22 23:59:59,,20200804,deadline,absentee.application.received_by,Last day for election officials to receive absentee applications,,Missouri,,True
2020-07-23 23:59:59,,20200825,reminder,registration.received_by,Mail voter registration,,Oklahoma,,True
2020-07-24 23:59:59,,20200825,reminder,registration.received_by,Mail voter registration at the post office,,Oklahoma,,True
2020-07-25 23:59:59,,20200815,deadline,registration.online_by,Last day to register to vote online,,Louisiana,,
2020-07-25 23:59:59,,20200815,reminder,registration.online_by,Register to vote online,,Louisiana,,
2020-07-27 23:59:59,,20200804,reminder,absentee.received_by,Mail ballot,,Arizona,,True
2020-07-27 23:59:59,,20200804,reminder,absentee.received_by,Mail ballot,,Michigan,,True
2020-07-27 23:59:59,,20200804,reminder,absentee.received_by,Mail ballot,,Missouri,,True
2020-07-27 23:59:59,,20200804,deadline,registration.received_by,Last day for election officials to receive voter registration form,,Washington,,True
2020-07-27 23:59:59,,20200804,deadline,registration.online_by,Last day to register to vote online,,Washington,,
2020-07-27 23:59:59,,20200804,reminder,registration.online_by,Register to vote online,,Washington,,
2020-07-28 23:59:59,,20200804,reminder,absentee.received_by,Mail ballot at the post office,,Arizona,,True
2020-07-28 23:59:59,,20200804,reminder,absentee.received_by,Mail ballot at the post office,,Michigan,,True
2020-07-28 23:59:59,,20200804,reminder,absentee.received_by,Mail ballot at the post office,,Missouri,,True
2020-07-29 23:59:59,,20200806,reminder,absentee.received_by,Mail ballot,,Tennessee,,True
2020-07-30 23:59:59,,20200806,reminder,absentee.received_by,Mail ballot at the post office,,Tennessee,,True
2020-07-31 23:59:59,,20200825,deadline,registration.received_by,Last day for election officials to receive voter registration form,,Oklahoma,,True
2020-07-31 23:59:59,,20200825,deadline,registration.in_person_by,Last day to register to vote in person,,Oklahoma,,
2020-07-31 23:59:59,,20200825,reminder,registration.in_person_by,Register to vote in person,,Oklahoma,,
2020-07-31 23:59:59,,20200801,reminder,poll.in_person_by,Plan to vote,,U.S. Virgin Islands,,
2020-08-01 00:00:00,20200801,,election,,U.S. Virgin Islands Congressional Primary,2020-08-01 00:00:00,U.S. Virgin Islands,,
2020-08-01 23:59:59,,20200801,deadline,poll.in_person_by,Last day to vote in person,,U.S. Virgin Islands,,
2020-08-01 23:59:59,,20200801,reminder,poll.in_person_by,Vote in person,,U.S. Virgin Islands,,
2020-08-03 23:59:59,,20200804,reminder,poll.in_person_by,Plan to vote,,Arizona,,
2020-08-03 23:59:59,,20200804,reminder,absentee.postmarked_by,Mail ballot,,Kansas,,False
2020-08-03 23:59:59,,20200804,reminder,poll.in_person_by,Plan to vote,,Kansas,,
2020-08-03 23:59:59,,20200804,reminder,poll.in_person_by,Plan to vote,,Michigan,,
2020-08-03 23:59:59,,20200804,reminder,absentee.postmarked_by,Mail ballot,,Washington,,False
2020-08-04 00:00:00,20200804,,election,,Arizona Congressional Primary,2020-08-04 00:00:00,Arizona,,
2020-08-04 00:00:00,20200804,,election,,Kansas Congressional Primary,2020-08-04 00:00:00,Kansas,,
2020-08-04 00:00:00,20200804,,election,,Michigan Congressional Primary,2020-08-04 00:00:00,Michigan,,
2020-08-04 00:00:00,20200804,,election,,Missouri Congressional Primary,2020-08-04 00:00:00,Missouri,,
2020-08-04 00:00:00,20200804,,election,,Washington Congressional Primary,2020-08-04 00:00:00,Washington,,
2020-08-04 23:59:59,,20200804,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,Arizona,,True
2020-08-04 23:59:59,,20200804,deadline,absentee.in_person_by,Last day to drop off an absentee ballot,,Arizona,,
2020-08-04 23:59:59,,20200804,deadline,poll.in_person_by,Last day to vote in person,,Arizona,,
2020-08-04 23:59:59,,20200804,reminder,absentee.in_person_by,Drop off ballot,,Arizona,,
2020-08-04 23:59:59,,20200804,reminder,poll.in_person_by,Vote in person,,Arizona,,
2020-08-04 23:59:59,,20200804,deadline,absentee.in_person_by,Last day to drop off an absentee ballot,,Kansas,,
2020-08-04 23:59:59,,20200804,deadline,absentee.postmarked_by,Last day to postmark absentee ballots,,Kansas,,False
2020-08-04 23:59:59,,20200804,deadline,poll.in_person_by,Last day to vote in person,,Kansas,,
2020-08-04 23:59:59,,20200804,reminder,absentee.in_person_by,Drop off ballot,,Kansas,,
2020-08-04 23:59:59,,20200804,reminder,absentee.postmarked_by,Mail ballot at the post office,,Kansas,,False
2020-08-04 23:59:59,,20200804,reminder,poll.in_person_by,Vote in person,,Kansas,,
2020-08-04 23:59:59,,20200804,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,Michigan,,True
2020-08-04 23:59:59,,20200804,deadline,absentee.in_person_by,Last day to drop off an absentee ballot,,Michigan,,
2020-08-04 23:59:59,,20200804,deadline,poll.in_person_by,Last day to vote in person,,Michigan,,
2020-08-04 23:59:59,,20200804,deadline,registration.in_person_by,Last day to register to vote in person,,Michigan,,
2020-08-04 23:59:59,,20200804,reminder,absentee.in_person_by,Drop off ballot,,Michigan,,
2020-08-04 23:59:59,,20200804,reminder,poll.in_person_by,Vote in person,,Michigan,,
2020-08-04 23:59:59,,20200804,reminder,registration.in_person_by,Register to vote in person,,Michigan,,
2020-08-04 23:59:59,,20200804,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,Missouri,,True
2020-08-04 23:59:59,,20200804,deadline,absentee.in_person_by,Last day to drop off an absentee ballot,,Washington,,
2020-08-04 23:59:59,,20200804,deadline,absentee.postmarked_by,Last day to postmark absentee ballots,,Washington,,False
2020-08-04 23:59:59,,20200804,deadline,registration.in_person_by,Last day to register to vote in person,,Washington,,
2020-08-04 23:59:59,,20200804,reminder,absentee.in_person_by,Drop off ballot,,Washington,,
2020-08-04 23:59:59,,20200804,reminder,absentee.postmarked_by,Mail ballot at the post office,,Washington,,False
2020-08-04 23:59:59,,20200804,reminder,registration.in_person_by,Register to vote in person,,Washington,,
2020-08-05 23:59:59,,20200806,reminder,poll.in_person_by,Plan to vote,,Tennessee,,
2020-08-06 00:00:00,20200806,,election,,Tennessee Congressional Primary,2020-08-06 00:00:00,Tennessee,,
2020-08-06 23:59:59,,20200815,reminder,absentee.received_by,Mail ballot,,Louisiana,,True
2020-08-06 23:59:59,,20200806,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,Tennessee,,True
2020-08-06 23:59:59,,20200806,deadline,poll.in_person_by,Last day to vote in person,,Tennessee,,
2020-08-06 23:59:59,,20200806,reminder,poll.in_person_by,Vote in person,,Tennessee,,
2020-08-07 23:59:59,,20200815,reminder,absentee.received_by,Mail ballot at the post office,,Louisiana,,True
2020-08-08 00:00:00,20200808,,election,,Hawaii Congressional Primary,2020-08-08 00:00:00,Hawaii,,
2020-08-11 00:00:00,20200811,,election,,Connecticut Presidential Primary,2020-08-11 00:00:00,Connecticut,,
2020-08-11 00:00:00,20200811,,election,,Georgia Congressional Primary Run-off (if needed),2020-08-11 00:00:00,Georgia,,
2020-08-11 00:00:00,20200811,,election,,Minnesota Congresssional Primary,2020-08-11 00:00:00,Minnesota,,
2020-08-11 00:00:00,20200811,,election,,South Dakota Congressional Primary Run-Off (if needed),2020-08-11 00:00:00,South Dakota,,
2020-08-11 00:00:00,20200811,,election,,Vermont Congressional Primary,2020-08-11 00:00:00,Vermont,,
2020-08-11 00:00:00,20200811,,election,,Wisconsin Congressional Primary,2020-08-11 00:00:00,Wisconsin,,
2020-08-14 23:59:59,,20200915,reminder,registration.received_by,Mail voter registration,,Delaware,,True
2020-08-14 23:59:59,,20200815,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,Louisiana,,True
2020-08-14 23:59:59,,20200815,reminder,poll.in_person_by,Plan to vote,,Louisiana,,
2020-08-15 00:00:00,20200815,,election,,Louisiana Municipal General Election,2020-07-25 00:00:00,Louisiana,,
2020-08-15 23:59:59,,20200915,reminder,registration.received_by,Mail voter registration at the post office,,Delaware,,True
2020-08-15 23:59:59,,20200815,deadline,poll.in_person_by,Last day to vote in person,,Louisiana,,
2020-08-15 23:59:59,,20200815,reminder,poll.in_person_by,Vote in person,,Louisiana,,
2020-08-17 23:59:59,,20200825,reminder,absentee.received_by,Mail ballot,,Oklahoma,,True
2020-08-18 00:00:00,20200818,,election,,Alaska Congressional Primary,2020-08-18 00:00:00,Alaska,,
2020-08-18 00:00:00,20200818,,election,,Florida Congressional Primary,2020-08-18 00:00:00,Florida,,
2020-08-18 00:00:00,20200818,,election,,Wyoming Congressional Primary,2020-08-18 00:00:00,Wyoming,,
2020-08-18 23:59:59,,20200825,reminder,absentee.received_by,Mail ballot at the post office,,Oklahoma,,True
2020-08-22 23:59:59,,20200915,deadline,registration.received_by,Last day for election officials to receive voter registration form,,Delaware,,True
2020-08-22 23:59:59,,20200825,deadline,absentee.in_person_by,Last day to drop off an absentee ballot,,Oklahoma,,
2020-08-22 23:59:59,,20200825,reminder,absentee.in_person_by,Drop off ballot,,Oklahoma,,
2020-08-24 23:59:59,,20200825,reminder,poll.in_person_by,Plan to vote,,Oklahoma,,
2020-08-25 00:00:00,20200825,,election,,Oklahoma Congressional Primary Run-off (if needed),2020-08-25 00:00:00,Oklahoma,,
2020-08-25 23:59:59,,20200825,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,Oklahoma,,True
2020-08-25 23:59:59,,20200825,deadline,poll.in_person_by,Last day to vote in person,,Oklahoma,,
2020-08-25 23:59:59,,20200825,reminder,poll.in_person_by,Vote in person,,Oklahoma,,
2020-08-29 00:00:00,20200829,,election,,Guam Congressional Primary,2020-08-29 00:00:00,Guam,,
2020-08-31 23:59:59,,20200929,reminder,registration.received_by,Mail voter registration,,New Jersey,,True
2020-09-01 00:00:00,20200901,,election,,Massachusetts Congressional Primary,2020-09-01 00:00:00,Massachusetts,,
2020-09-01 23:59:59,,20200929,reminder,registration.received_by,Mail voter registration at the post office,,New Jersey,,True
2020-09-07 23:59:59,,20200915,reminder,absentee.received_by,Mail ballot,,Delaware,,True
2020-09-08 00:00:00,20200908,,election,,New Hampshire Congressional Primary,2020-09-08 00:00:00,New Hampshire,,
2020-09-08 00:00:00,20200908,,election,,Rhode Island Congressional Primary,2020-09-08 00:00:00,Rhode Island,,
2020-09-08 23:59:59,,20200915,reminder,absentee.received_by,Mail ballot at the post office,,Delaware,,True
2020-09-08 23:59:59,,20200929,deadline,registration.received_by,Last day for election officials to receive voter registration form,,New Jersey,,True
2020-09-08 23:59:59,,20200929,deadline,registration.in_person_by,Last day to register to vote in person,,New Jersey,,
2020-09-08 23:59:59,,20200929,reminder,registration.in_person_by,Register to vote in person,,New Jersey,,
2020-09-14 23:59:59,,20200915,reminder,poll.in_person_by,Plan to vote,,Delaware,,
2020-09-15 00:00:00,20200915,,election,,Delaware Congressional Primary,2020-09-15 00:00:00,Delaware,,
2020-09-15 23:59:59,,20200915,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,Delaware,,True
2020-09-15 23:59:59,,20200915,deadline,poll.in_person_by,Last day to vote in person,,Delaware,,
2020-09-15 23:59:59,,20200915,reminder,poll.in_person_by,Vote in person,,Delaware,,
2020-09-23 23:59:59,,20200929,reminder,absentee.received_by,Mail ballot,,New Jersey,,True
2020-09-24 23:59:59,,20200929,reminder,absentee.received_by,Mail ballot at the post office,,New Jersey,,True
2020-09-27 23:59:59,,20201103,reminder,registration.received_by,Mail voter registration,,Arizona,,True
2020-09-27 23:59:59,,20201103,reminder,registration.received_by,Mail voter registration,,Louisiana,,True
2020-09-28 23:59:59,,20201103,reminder,registration.received_by,Mail voter registration at the post office,,Arizona,,True
2020-09-28 23:59:59,,20201103,reminder,registration.received_by,Mail voter registration at the post office,,Louisiana,,True
2020-09-28 23:59:59,,20200929,reminder,poll.in_person_by,Plan to vote,,New Jersey,,
2020-09-29 00:00:00,20200929,,election,,New Jersey September Special School Board,2020-09-29 00:00:00,New Jersey,,
2020-09-29 23:59:59,,20200929,deadline,absentee.in_person_by,Last day to drop off an absentee ballot,,New Jersey,,
2020-09-29 23:59:59,,20200929,deadline,absentee.postmarked_by,Last day to postmark absentee ballots,,New Jersey,,True
2020-09-29 23:59:59,,20200929,deadline,poll.in_person_by,Last day to vote in person,,New Jersey,,
2020-09-29 23:59:59,,20200929,reminder,absentee.in_person_by,Drop off ballot,,New Jersey,,
2020-09-29 23:59:59,,20200929,reminder,poll.in_person_by,Vote in person,,New Jersey,,
2020-10-01 23:59:59,,20200929,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,New Jersey,,True
2020-10-01 23:59:59,,20201103,reminder,registration.received_by,Mail voter registration,,Oklahoma,,True
2020-10-02 23:59:59,,20201103,reminder,registration.received_by,Mail voter registration,,Delaware,,True
2020-10-02 23:59:59,,20201103,reminder,registration.received_by,Mail voter registration at the post office,,Oklahoma,,True
2020-10-02 23:59:59,,20201103,deadline,registration.in_person_by,Last day to register to vote in person,,South Carolina,,
2020-10-02 23:59:59,,20201103,reminder,registration.in_person_by,Register to vote in person,,South Carolina,,
2020-10-03 23:59:59,,20201103,reminder,registration.received_by,Mail voter registration at the post office,,Delaware,,True
2020-10-03 23:59:59,,20201103,deadline,registration.in_person_by,Last day to register to vote in person,,U.S. Virgin Islands,,
2020-10-03 23:59:59,,20201103,reminder,registration.in_person_by,Register to vote in person,,U.S. Virgin Islands,,
2020-10-04 23:59:59,,20201103,deadline,registration.online_by,Last day to register to vote online,,South Carolina,,
2020-10-04 23:59:59,,20201103,reminder,registration.online_by,Register to vote online,,South Carolina,,
2020-10-04 23:59:59,,20201103,reminder,registration.postmarked_by,Mail voter registration,,South Carolina,,False
2020-10-04 23:59:59,,20201103,reminder,registration.postmarked_by,Mail voter registration,,Tennessee,,False
2020-10-05 23:59:59,,20201103,deadline,registration.received_by,Last day for election officials to receive voter registration form,,Arizona,,True
2020-10-05 23:59:59,,20201103,deadline,registration.in_person_by,Last day to register to vote in person,,Arizona,,
2020-10-05 23:59:59,,20201103,deadline,registration.online_by,Last day to register to vote online,,Arizona,,
2020-10-05 23:59:59,,20201103,reminder,registration.in_person_by,Register to vote in person,,Arizona,,
2020-10-05 23:59:59,,20201103,reminder,registration.online_by,Register to vote online,,Arizona,,
2020-10-05 23:59:59,,20201103,deadline,registration.received_by,Last day for election officials to receive voter registration form,,Louisiana,,True
2020-10-05 23:59:59,,20201103,deadline,registration.in_person_by,Last day to register to vote in person,,Louisiana,,
2020-10-05 23:59:59,,20201103,reminder,registration.in_person_by,Register to vote in person,,Louisiana,,
2020-10-05 23:59:59,,20201103,reminder,registration.received_by,Mail voter registration,,Maine,,True
2020-10-05 23:59:59,,20201103,reminder,registration.received_by,Mail voter registration,,New Jersey,,True
2020-10-05 23:59:59,,20201103,deadline,registration.postmarked_by,Last day to postmark voter registration form,,South Carolina,,False
2020-10-05 23:59:59,,20201103,reminder,registration.postmarked_by,Mail voter registration at the post office,,South Carolina,,False
2020-10-05 23:59:59,,20201103,deadline,registration.in_person_by,Last day to register to vote in person,,Tennessee,,
2020-10-05 23:59:59,,20201103,deadline,registration.postmarked_by,Last day to postmark voter registration form,,Tennessee,,False
2020-10-05 23:59:59,,20201103,deadline,registration.online_by,Last day to register to vote online,,Tennessee,,
2020-10-05 23:59:59,,20201103,reminder,registration.in_person_by,Register to vote in person,,Tennessee,,
2020-10-05 23:59:59,,20201103,reminder,registration.postmarked_by,Mail voter registration at the post office,,Tennessee,,False
2020-10-05 23:59:59,,20201103,reminder,registration.online_by,Register to vote online,,Tennessee,,
2020-10-06 23:59:59,,20201103,reminder,registration.received_by,Mail voter registration at the post office,,Maine,,True
2020-10-06 23:59:59,,20201103,reminder,registration.postmarked_by,Mail voter registration,,Missouri,,False
2020-10-06 23:59:59,,20201103,reminder,registration.received_by,Mail voter registration at the post office,,New Jersey,,True
2020-10-06 23:59:59,,20201103,reminder,registration.received_by,Mail voter registration,,New York,,True
2020-10-07 23:59:59,,20201103,deadline,registration.in_person_by,Last day to register to vote in person,,Missouri,,
2020-10-07 23:59:59,,20201103,deadline,registration.postmarked_by,Last day to postmark voter registration form,,Missouri,,False
2020-10-07 23:59:59,,20201103,deadline,registration.online_by,Last day to register to vote online,,Missouri,,
2020-10-07 23:59:59,,20201103,reminder,registration.in_person_by,Register to vote in person,,Missouri,,
2020-10-07 23:59:59,,20201103,reminder,registration.postmarked_by,Mail voter registration at the post office,,Missouri,,False
2020-10-07 23:59:59,,20201103,reminder,registration.online_by,Register to vote online,,Missouri,,
2020-10-07 23:59:59,,20201103,reminder,registration.received_by,Mail voter registration at the post office,,New York,,True
2020-10-09 23:59:59,,20201103,deadline,registration.postmarked_by,Last day to postmark voter registration form,,New York,,True
2020-10-09 23:59:59,,20201103,deadline,registration.received_by,Last day for election officials to receive voter registration form,,Oklahoma,,True
2020-10-09 23:59:59,,20201103,deadline,registration.in_person_by,Last day to register to vote in person,,Oklahoma,,
2020-10-09 23:59:59,,20201103,reminder,registration.in_person_by,Register to vote in person,,Oklahoma,,
2020-10-10 23:59:59,,20201103,deadline,registration.received_by,Last day for election officials to receive voter registration form,,Delaware,,True
2020-10-10 23:59:59,,20201103,deadline,registration.in_person_by,Last day to register to vote in person,,New York,,
2020-10-10 23:59:59,,20201103,reminder,registration.in_person_by,Register to vote in person,,New York,,
2020-10-11 23:59:59,,20201103,reminder,registration.received_by,Mail voter registration,,Alabama,,True
2020-10-11 23:59:59,,20201103,reminder,registration.received_by,Mail voter registration,,Michigan,,True
2020-10-12 23:59:59,,20201103,reminder,registration.received_by,Mail voter registration at the post office,,Alabama,,True
2020-10-12 23:59:59,,20201103,reminder,registration.received_by,Mail voter registration at the post office,,Michigan,,True
2020-10-13 23:59:59,,20201103,deadline,registration.in_person_by,Last day to register to vote in person,,Kansas,,
2020-10-13 23:59:59,,20201103,deadline,registration.online_by,Last day to register to vote online,,Kansas,,
2020-10-13 23:59:59,,20201103,reminder,registration.in_person_by,Register to vote in person,,Kansas,,
2020-10-13 23:59:59,,20201103,reminder,registration.online_by,Register to vote online,,Kansas,,
2020-10-13 23:59:59,,20201103,deadline,registration.online_by,Last day to register to vote online,,Louisiana,,
2020-10-13 23:59:59,,20201103,reminder,registration.online_by,Register to vote online,,Louisiana,,
2020-10-13 23:59:59,,20201103,deadline,registration.received_by,Last day for election officials to receive voter registration form,,Maine,,True
2020-10-13 23:59:59,,20201103,deadline,registration.received_by,Last day for election officials to receive voter registration form,,New Jersey,,True
2020-10-13 23:59:59,,20201103,deadline,registration.in_person_by,Last day to register to vote in person,,New Jersey,,
2020-10-13 23:59:59,,20201103,reminder,registration.in_person_by,Register to vote in person,,New Jersey,,
2020-10-14 23:59:59,,20201103,deadline,registration.received_by,Last day for election officials to receive voter registration form,,New York,,True
2020-10-15 23:59:59,,20201103,reminder,registration.received_by,Mail voter registration,,Utah,,True
2020-10-16 23:59:59,,20201103,reminder,registration.received_by,Mail voter registration at the post office,,Utah,,True
2020-10-18 23:59:59,,20201103,reminder,registration.received_by,Mail voter registration,,Colorado,,True
2020-10-18 23:59:59,,20201103,reminder,registration.received_by,Mail voter registration,,Washington,,True
2020-10-19 23:59:59,,20201103,deadline,registration.received_by,Last day for election officials to receive voter registration form,,Alabama,,True
2020-10-19 23:59:59,,20201103,deadline,registration.in_person_by,Last day to register to vote in person,,Alabama,,
2020-10-19 23:59:59,,20201103,deadline,registration.online_by,Last day to register to vote online,,Alabama,,
2020-10-19 23:59:59,,20201103,reminder,registration.in_person_by,Register to vote in person,,Alabama,,
2020-10-19 23:59:59,,20201103,reminder,registration.online_by,Register to vote online,,Alabama,,
2020-10-19 23:59:59,,20201103,reminder,registration.received_by,Mail voter registration at the post office,,Colorado,,True
2020-10-19 23:59:59,,20201103,deadline,registration.received_by,Last day for election officials to receive voter registration form,,Michigan,,True
2020-10-19 23:59:59,,20201103,deadline,registration.online_by,Last day to register to vote online,,Michigan,,
2020-10-19 23:59:59,,20201103,reminder,registration.online_by,Register to vote online,,Michigan,,
2020-10-19 23:59:59,,20201103,reminder,absentee.application.received_by,Mail absentee application,,North Carolina,,True
2020-10-19 23:59:59,,20201103,reminder,registration.received_by,Mail voter registration at the post office,,Washington,,True
2020-10-20 23:59:59,,20201103,reminder,absentee.application.received_by,Mail absentee application at the post office,,North Carolina,,True
2020-10-21 23:59:59,,20201103,reminder,absentee.application.received_by,Mail absentee application,,Alabama,,True
2020-10-22 23:59:59,,20201103,reminder,absentee.application.received_by,Mail absentee application at the post office,,Alabama,,True
2020-10-23 23:59:59,,20201103,deadline,registration.received_by,Last day for election officials to receive voter registration form,,Utah,,True
2020-10-23 23:59:59,,20201103,deadline,registration.in_person_by,Last day to register to vote in person,,Utah,,
2020-10-23 23:59:59,,20201103,reminder,registration.in_person_by,Register to vote in person,,Utah,,
2020-10-25 23:59:59,,20201103,reminder,absentee.received_by,Mail ballot,,Louisiana,,True
2020-10-26 23:59:59,,20201103,reminder,absentee.received_by,Mail ballot,,Arizona,,True
2020-10-26 23:59:59,,20201103,deadline,registration.received_by,Last day for election officials to receive voter registration form,,Colorado,,True
2020-10-26 23:59:59,,20201103,reminder,absentee.received_by,Mail ballot,,Delaware,,True
2020-10-26 23:59:59,,20201103,reminder,absentee.received_by,Mail ballot at the post office,,Louisiana,,True
2020-10-26 23:59:59,,20201103,reminder,absentee.received_by,Mail ballot,,Maine,,True
2020-10-26 23:59:59,,20201103,reminder,absentee.received_by,Mail ballot,,Michigan,,True
2020-10-26 23:59:59,,20201103,reminder,absentee.application.postmarked_by,Mail absentee application,,New York,,False
2020-10-26 23:59:59,,20201103,reminder,absentee.received_by,Mail ballot,,Oklahoma,,True
2020-10-26 23:59:59,,20201103,reminder,absentee.received_by,Mail ballot,,Tennessee,,True
2020-10-26 23:59:59,,20201103,deadline,registration.received_by,Last day for election officials to receive voter registration form,,Washington,,True
2020-10-26 23:59:59,,20201103,deadline,registration.online_by,Last day to register to vote online,,Washington,,
2020-10-26 23:59:59,,20201103,reminder,registration.online_by,Register to vote online,,Washington,,
2020-10-27 23:59:59,,20201103,reminder,absentee.received_by,Mail ballot at the post office,,Arizona,,True
2020-10-27 23:59:59,,20201103,reminder,absentee.received_by,Mail ballot at the post office,,Delaware,,True
2020-10-27 23:59:59,,20201205,reminder,registration.received_by,Mail voter registration,,Louisiana,,True
2020-10-27 23:59:59,,20201103,reminder,absentee.received_by,Mail ballot at the post office,,Maine,,True
2020-10-27 23:59:59,,20201103,reminder,absentee.received_by,Mail ballot at the post office,,Michigan,,True
2020-10-27 23:59:59,,20201103,deadline,absentee.application.postmarked_by,Last day to postmark absentee applications,,New York,,False
2020-10-27 23:59:59,,20201103,reminder,absentee.application.postmarked_by,Mail absentee application at the post office,,New York,,False
2020-10-27 23:59:59,,20201103,deadline,absentee.in_person_by,Last day to drop off an absentee ballot,,North Carolina,,
2020-10-27 23:59:59,,20201103,deadline,absentee.application.received_by,Last day for election officials to receive absentee applications,,North Carolina,,True
2020-10-27 23:59:59,,20201103,deadline,absentee.application.in_person_by,Last day to hand deliver an absentee applications,,North Carolina,,
2020-10-27 23:59:59,,20201103,reminder,absentee.in_person_by,Drop off ballot,,North Carolina,,
2020-10-27 23:59:59,,20201103,reminder,absentee.application.in_person_by,Drop off absentee application,,North Carolina,,
2020-10-27 23:59:59,,20201103,reminder,absentee.received_by,Mail ballot at the post office,,Oklahoma,,True
2020-10-27 23:59:59,,20201103,reminder,absentee.received_by,Mail ballot at the post office,,Tennessee,,True
2020-10-28 23:59:59,,20201205,reminder,registration.received_by,Mail voter registration at the post office,,Louisiana,,True
2020-10-28 23:59:59,,20201103,reminder,absentee.received_by,Mail ballot,,New Jersey,,True
2020-10-29 23:59:59,,20201103,deadline,absentee.application.received_by,Last day for election officials to receive absentee applications,,Alabama,,True
2020-10-29 23:59:59,,20201103,deadline,absentee.application.in_person_by,Last day to hand deliver an absentee applications,,Alabama,,
2020-10-29 23:59:59,,20201103,reminder,absentee.application.in_person_by,Drop off absentee application,,Alabama,,
2020-10-29 23:59:59,,20201103,reminder,absentee.received_by,Mail ballot at the post office,,New Jersey,,True
2020-10-29 23:59:59,,20201103,reminder,absentee.received_by,Mail ballot,,North Carolina,,True
2020-10-30 23:59:59,,20201103,reminder,absentee.received_by,Mail ballot at the post office,,North Carolina,,True
2020-10-30 23:59:59,,20201103,deadline,absentee.application.online_by,Last day to apply online for a mail-in ballot,,South Carolina,,
2020-10-30 23:59:59,,20201103,reminder,absentee.application.online_by,Apply for an absentee ballot online,,South Carolina,,
2020-10-31 23:59:59,,20201103,deadline,absentee.in_person_by,Last day to drop off an absentee ballot,,Oklahoma,,
2020-10-31 23:59:59,,20201103,reminder,absentee.in_person_by,Drop off ballot,,Oklahoma,,
2020-11-01 23:59:59,,20201103,reminder,absentee.postmarked_by,Mail ballot,,New York,,False
2020-11-02 23:59:59,,20201103,deadline,absentee.in_person_by,Last day to drop off an absentee ballot,,Alabama,,
2020-11-02 23:59:59,,20201103,reminder,absentee.in_person_by,Drop off ballot,,Alabama,,
2020-11-02 23:59:59,,20201103,reminder,poll.in_person_by,Plan to vote,,Alabama,,
2020-11-02 23:59:59,,20201103,reminder,absentee.overseas_military.received_by,Mail ballot,,Alabama,,True
2020-11-02 23:59:59,,20201103,reminder,poll.in_person_by,Plan to vote,,Arizona,,
2020-11-02 23:59:59,,20201103,reminder,poll.in_person_by,Plan to vote,,Colorado,,
2020-11-02 23:59:59,,20201103,reminder,poll.in_person_by,Plan to vote,,Delaware,,
2020-11-02 23:59:59,,20201103,reminder,absentee.postmarked_by,Mail ballot,,Kansas,,False
2020-11-02 23:59:59,,20201103,reminder,poll.in_person_by,Plan to vote,,Kansas,,
2020-11-02 23:59:59,,20201103,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,Louisiana,,True
2020-11-02 23:59:59,,20201103,reminder,poll.in_person_by,Plan to vote,,Louisiana,,
2020-11-02 23:59:59,,20201103,reminder,poll.in_person_by,Plan to vote,,Maine,,
2020-11-02 23:59:59,,20201103,reminder,poll.in_person_by,Plan to vote,,Michigan,,
2020-11-02 23:59:59,,20201103,deadline,absentee.postmarked_by,Last day to postmark absentee ballots,,New York,,False
2020-11-02 23:59:59,,20201103,deadline,absentee.application.in_person_by,Last day to hand deliver an absentee applications,,New York,,
2020-11-02 23:59:59,,20201103,reminder,absentee.postmarked_by,Mail ballot at the post office,,New York,,False
2020-11-02 23:59:59,,20201103,reminder,absentee.application.in_person_by,Drop off absentee application,,New York,,
2020-11-02 23:59:59,,20201103,reminder,poll.in_person_by,Plan to vote,,Oklahoma,,
2020-11-02 23:59:59,,20201103,reminder,poll.in_person_by,Plan to vote,,South Carolina,,
2020-11-02 23:59:59,,20201103,reminder,poll.in_person_by,Plan to vote,,Tennessee,,
2020-11-02 23:59:59,,20201103,reminder,poll.in_person_by,Plan to vote,,U.S. Virgin Islands,,
2020-11-02 23:59:59,,20201103,reminder,poll.in_person_by,Plan to vote,,Utah,,
2020-11-02 23:59:59,,20201103,reminder,absentee.postmarked_by,Mail ballot,,Washington,,False
2020-11-03 00:00:00,20201103,,election,,General (Presidential) Election,2020-11-03 00:00:00,,,
2020-11-03 23:59:59,,20201103,deadline,poll.in_person_by,Last day to vote in person,,Alabama,,
2020-11-03 23:59:59,,20201103,reminder,poll.in_person_by,Vote in person,,Alabama,,
2020-11-03 23:59:59,,20201103,reminder,absentee.overseas_military.received_by,Mail ballot at the post office,,Alabama,,True
2020-11-03 23:59:59,,20201103,deadline,absentee.received_by,Last day for election officials to receive absentee ballots,,Arizona,,True
